apartment_id,gu,exclusive_use_area,year_of_completion,transaction_year_month,transaction_date,floor,park_area_sum,day_care_babyTeacher_rate,transaction_real_price
4983,10,84.9,1991,201002,0,6,675617,5.19,30000
1492,10,84.935,1993,201002,0,8,675617,5.19,29500
768,10,77.05,1994,201002,1,3,675617,5.19,29000
8722,10,83.85,1992,201002,1,12,675617,5.19,28200
2488,10,101.4,2001,201002,5,12,675617,5.19,56500
5745,10,42.93,1988,201002,5,14,675617,5.19,16900
7301,10,70.62,1987,201002,5,6,675617,5.19,24500
5558,10,84.87,1992,201002,0,1,675617,5.19,42500
10130,10,101.9957,2003,201002,0,2,675617,5.19,51500
10118,10,84.504,2001,201002,0,21,675617,5.19,42500
10125,10,45.9,1990,201002,0,15,675617,5.19,18000
7586,10,49.77,1998,201002,0,3,675617,5.19,18750
10126,10,49.94,1991,201002,0,2,675617,5.19,23000
9795,10,36.16,1989,201002,0,2,675617,5.19,13770
3351,10,84.97,1997,201002,0,19,675617,5.19,49000
5277,10,84.4516,2004,201002,0,12,675617,5.19,55200
3351,10,84.97,1997,201002,0,15,675617,5.19,48400
5558,10,84.87,1992,201002,0,16,675617,5.19,40000
433,10,122.4321,2002,201002,0,12,675617,5.19,49700
10788,10,84.995,2003,201002,0,11,675617,5.19,41000
9795,10,36.34,1989,201002,0,12,675617,5.19,14850
5558,10,73.92,1992,201002,0,6,675617,5.19,34000
10126,10,58.01,1990,201002,0,6,675617,5.19,28500
6008,10,45.54,1988,201002,0,4,675617,5.19,19000
5277,10,119.1731,2004,201002,0,10,675617,5.19,72500
10122,10,84.989,2003,201002,0,15,675617,5.19,45000
5277,10,101.9176,2004,201002,0,18,675617,5.19,58000
10126,10,49.94,1991,201002,0,4,675617,5.19,25000
7705,10,59.88,1997,201002,0,18,675617,5.19,33000
7705,10,59.88,1997,201002,0,17,675617,5.19,33000
10788,10,84.995,2003,201002,0,18,675617,5.19,42800
10129,10,84.65,2002,201002,0,6,675617,5.19,42800
9795,10,36.16,1989,201002,0,13,675617,5.19,14500
10788,10,84.995,2003,201002,0,7,675617,5.19,40000
433,10,80.1498,2002,201002,0,1,675617,5.19,30500
10118,10,84.504,2001,201002,0,14,675617,5.19,44800
10126,10,49.94,1990,201002,0,14,675617,5.19,24300
5558,10,84.87,1992,201002,0,16,675617,5.19,43000
6629,10,105.18,2001,201002,0,2,675617,5.19,40000
10127,10,36.16,1991,201002,0,9,675617,5.19,11000
10125,10,36.34,1990,201002,0,4,675617,5.19,16300
7705,10,135,1997,201002,1,1,675617,5.19,59300
10126,10,58.01,1990,201002,1,10,675617,5.19,28000
10126,10,79.07,1990,201002,1,13,675617,5.19,43000
9795,10,36.16,1989,201002,1,2,675617,5.19,13200
5558,10,73.92,1992,201002,1,19,675617,5.19,33900
1617,10,74.45,2003,201002,1,3,675617,5.19,22000
12164,10,59.91,2000,201002,1,3,675617,5.19,23000
10123,10,32.34,1988,201002,1,9,675617,5.19,13800
10123,10,45.55,1988,201002,1,3,675617,5.19,18000
9796,10,99.75,1989,201002,1,15,675617,5.19,45000
9795,10,36.16,1989,201002,1,7,675617,5.19,14800
10126,10,66.56,1990,201002,1,4,675617,5.19,34000
3351,10,134.94,1997,201002,1,17,675617,5.19,73500
10118,10,84.504,2001,201002,1,1,675617,5.19,35500
10125,10,49.94,1990,201002,1,11,675617,5.19,21500
10127,10,41.3,1991,201002,1,10,675617,5.19,16900
10126,10,44.89,1990,201002,1,9,675617,5.19,22700
7705,10,59.88,1997,201002,1,14,675617,5.19,33500
3351,10,84.97,1997,201002,1,6,675617,5.19,44900
9796,10,90.94,1989,201002,1,10,675617,5.19,45000
10126,10,59.39,1991,201002,5,5,675617,5.19,28200
10126,10,58.01,1990,201002,5,13,675617,5.19,28700
9796,10,59.39,1989,201002,5,11,675617,5.19,18000
9796,10,59.39,1989,201002,5,13,675617,5.19,28000
10125,10,49.94,1990,201002,5,14,675617,5.19,22000
11487,10,84.92,1999,201002,5,8,675617,5.19,30000
10127,10,41.3,1991,201002,5,11,675617,5.19,18000
5277,10,101.9176,2004,201002,5,1,675617,5.19,53000
9795,10,49.94,1989,201002,5,4,675617,5.19,22000
10128,10,112.9242,2004,201002,5,10,675617,5.19,37000
5277,10,84.4516,2004,201002,5,16,675617,5.19,47900
3351,10,84.97,1997,201002,5,9,675617,5.19,48300
10124,10,49.94,1991,201002,5,15,675617,5.19,21650
9796,10,60.5,1988,201002,5,1,675617,5.19,25250
10126,10,45.77,1991,201002,5,5,675617,5.19,21400
6257,10,136.74,1992,201002,5,1,675617,5.19,50000
5912,10,73.89,1987,201002,0,14,675617,5.19,26000
9960,10,84.989,2004,201002,0,9,675617,5.19,32500
11496,10,84.94,1995,201002,0,12,675617,5.19,32000
6281,10,49.77,1996,201002,0,5,675617,5.19,21800
6281,10,39.85,1996,201002,0,8,675617,5.19,17550
3795,10,59.25,2005,201002,1,11,675617,5.19,32500
6281,10,59.51,1996,201002,1,14,675617,5.19,28000
11496,10,84.94,1995,201002,1,2,675617,5.19,29000
11496,10,84.94,1995,201002,1,7,675617,5.19,31400
6281,10,49.77,1996,201002,5,17,675617,5.19,21900
3795,10,59.25,2005,201002,5,7,675617,5.19,31300
6281,10,49.77,1996,201002,5,1,675617,5.19,18950
5912,10,73.89,1987,201002,5,8,675617,5.19,28900
11460,10,42.89,2002,201003,0,5,675617,5.19,12500
5744,10,79.98,1988,201003,0,15,675617,5.19,32000
11574,10,35.1,1989,201003,0,6,675617,5.19,14000
5479,10,68.06,2003,201003,0,3,675617,5.19,15000
11580,10,84.92,1993,201003,0,10,675617,5.19,34000
11574,10,35.1,1989,201003,0,3,675617,5.19,13750
11567,10,79.2,1986,201003,0,12,675617,5.19,33000
11569,10,59.67,1988,201003,1,14,675617,5.19,22000
6641,10,71.24,2004,201003,1,5,675617,5.19,21200
11968,10,85,1993,201003,1,5,675617,5.19,29300
11574,10,35.1,1989,201003,1,14,675617,5.19,14750
3514,10,77.85,2004,201003,1,4,675617,5.19,23000
11950,10,84.66,1990,201003,1,9,675617,5.19,29400
5744,10,42.93,1988,201003,1,2,675617,5.19,15500
11576,10,76.405,1991,201003,1,8,675617,5.19,27600
863,10,44.5,1988,201003,1,10,675617,5.19,14400
5744,10,58.77,1988,201003,1,6,675617,5.19,22500
11950,10,44.55,1990,201003,1,7,675617,5.19,16000
863,10,44.5,1988,201003,1,5,675617,5.19,14000
1675,10,84.46,1991,201003,1,7,675617,5.19,30600
11567,10,66.33,1986,201003,1,9,675617,5.19,31200
10920,10,84.99,2004,201003,1,2,675617,5.19,31500
11580,10,71.22,1993,201003,1,6,675617,5.19,26500
11576,10,65.37,1991,201003,1,1,675617,5.19,21000
11578,10,83.86,2002,201003,1,7,675617,5.19,32500
11574,10,35.1,1989,201003,2,1,675617,5.19,12500
516,10,84.965,2007,201003,2,10,675617,5.19,35000
11567,10,50.58,1986,201003,2,8,675617,5.19,22800
5744,10,40.11,1988,201003,2,7,675617,5.19,15400
5744,10,42.93,1988,201003,2,1,675617,5.19,16000
11950,10,44.55,1990,201003,2,13,675617,5.19,16500
5744,10,42.93,1988,201003,2,8,675617,5.19,17500
11578,10,83.86,2002,201003,2,8,675617,5.19,32000
11968,10,85,1993,201003,2,4,675617,5.19,28900
11968,10,85,1993,201003,2,5,675617,5.19,28200
1491,10,84.9,1996,201003,2,7,675617,5.19,27300
5744,10,79.98,1988,201003,2,4,675617,5.19,31000
7301,10,70.62,1986,201003,0,4,675617,5.19,24600
5303,10,84.9,2003,201003,0,15,675617,5.19,39000
2488,10,84.78,2001,201003,0,2,675617,5.19,41450
4811,10,84.937,2002,201003,0,13,675617,5.19,52000
2488,10,84.78,2001,201003,0,11,675617,5.19,47250
7301,10,43.35,1988,201003,0,8,675617,5.19,15800
11730,10,59.88,1996,201003,0,7,675617,5.19,21500
7301,10,53.16,1989,201003,0,12,675617,5.19,20500
2488,10,60,2001,201003,0,13,675617,5.19,35800
7301,10,70.62,1986,201003,0,4,675617,5.19,23700
7301,10,43.35,1988,201003,0,12,675617,5.19,15800
2488,10,164.15,2001,201003,0,15,675617,5.19,105000
4983,10,84.96,1991,201003,0,2,675617,5.19,29800
11730,10,59.88,1996,201003,0,13,675617,5.19,21300
10263,10,84.97,1995,201003,0,11,675617,5.19,29000
5745,10,58.77,1988,201003,1,6,675617,5.19,21800
768,10,59.99,1994,201003,1,9,675617,5.19,25000
7301,10,70.62,1986,201003,1,5,675617,5.19,25700
7301,10,53.16,1988,201003,1,3,675617,5.19,18050
7301,10,84.87,1986,201003,1,3,675617,5.19,29600
8722,10,72.06,1992,201003,1,6,675617,5.19,25700
768,10,84.93,1994,201003,1,9,675617,5.19,35500
11730,10,59.88,1996,201003,1,2,675617,5.19,21000
8722,10,51.91,1992,201003,1,3,675617,5.19,24000
7301,10,53.16,1989,201003,1,2,675617,5.19,18000
4808,10,84.98,2003,201003,1,18,675617,5.19,40000
7301,10,84.87,1987,201003,1,3,675617,5.19,29000
7301,10,70.62,1987,201003,1,3,675617,5.19,24950
7301,10,53.16,1988,201003,1,15,675617,5.19,18500
7301,10,43.35,1988,201003,1,11,675617,5.19,15900
10777,10,65.49,2004,201003,1,1,675617,5.19,23000
10263,10,84.97,1995,201003,1,1,675617,5.19,26000
4984,10,59.581,1998,201003,2,11,675617,5.19,23000
7301,10,62.22,1988,201003,2,4,675617,5.19,23300
4983,10,63.38,1991,201003,2,10,675617,5.19,20500
7301,10,53.16,1988,201003,2,1,675617,5.19,17700
7304,10,59.92,1995,201003,2,13,675617,5.19,20800
2717,10,53.7,1987,201003,2,1,675617,5.19,16800
6007,10,69.03,1987,201003,0,5,675617,5.19,29500
10125,10,41.3,1990,201003,0,3,675617,5.19,18000
3351,10,59.76,1997,201003,0,14,675617,5.19,31200
10131,10,66.42,1999,201003,0,3,675617,5.19,29500
10123,10,71.89,1988,201003,0,3,675617,5.19,33900
9795,10,36.16,1989,201003,0,6,675617,5.19,13000
1617,10,36.56,2003,201003,0,5,675617,5.19,13400
3323,10,84.94,1996,201003,0,16,675617,5.19,38800
3351,10,84.97,1997,201003,0,2,675617,5.19,40000
10118,10,59.499,2001,201003,0,14,675617,5.19,33800
9795,10,36.16,1989,201003,0,7,675617,5.19,14000
3351,10,59.76,1997,201003,0,14,675617,5.19,31800
5558,10,66.48,1992,201003,0,7,675617,5.19,35500
9796,10,68.86,1988,201003,0,11,675617,5.19,31800
11224,10,112.52,2008,201003,0,10,675617,5.19,44000
10123,10,45.77,1988,201003,0,12,675617,5.19,22000
1702,10,84.99,2004,201003,0,11,675617,5.19,45000
10118,10,84.504,2001,201003,0,3,675617,5.19,40000
6257,10,165.55,1992,201003,0,2,675617,5.19,47500
9795,10,36.16,1989,201003,0,15,675617,5.19,13750
10126,10,49.94,1991,201003,0,10,675617,5.19,25000
10123,10,84.41,1988,201003,0,2,675617,5.19,37500
10127,10,41.3,1991,201003,0,11,675617,5.19,18500
9796,10,90.94,1989,201003,0,1,675617,5.19,42000
10131,10,47.79,1999,201003,0,4,675617,5.19,17000
9795,10,36.16,1989,201003,0,13,675617,5.19,14700
5558,10,66.48,1992,201003,0,1,675617,5.19,30500
10126,10,49.94,1990,201003,0,8,675617,5.19,26400
3351,10,84.97,1997,201003,0,3,675617,5.19,44000
10130,10,101.9957,2003,201003,0,8,675617,5.19,55000
2325,10,114.88,1999,201003,0,15,675617,5.19,45000
10126,10,49.94,1990,201003,1,11,675617,5.19,25000
5558,10,84.87,1992,201003,1,8,675617,5.19,40000
5558,10,66.48,1992,201003,1,9,675617,5.19,34300
10130,10,101.9957,2003,201003,1,9,675617,5.19,53400
5558,10,66.48,1992,201003,1,8,675617,5.19,31000
10125,10,49.94,1990,201003,1,12,675617,5.19,23000
1641,10,84.93,1997,201003,1,10,675617,5.19,30000
2692,10,59.86,1995,201003,1,9,675617,5.19,25800
7705,10,59.88,1997,201003,1,2,675617,5.19,30000
9796,10,59.39,1989,201003,1,1,675617,5.19,26000
2692,10,59.86,1995,201003,1,6,675617,5.19,26000
7705,10,84.76,1997,201003,1,4,675617,5.19,39700
10125,10,49.94,1990,201003,1,2,675617,5.19,21000
10130,10,101.9957,2003,201003,1,4,675617,5.19,52000
2692,10,59.86,1995,201003,1,10,675617,5.19,28000
10123,10,32.34,1988,201003,1,9,675617,5.19,13600
10124,10,41.3,1991,201003,1,2,675617,5.19,16250
2692,10,84.88,1995,201003,1,11,675617,5.19,40000
9795,10,36.16,1989,201003,1,10,675617,5.19,13000
10788,10,84.995,2003,201003,1,17,675617,5.19,41000
5558,10,84.87,1992,201003,1,14,675617,5.19,37000
3351,10,59.96,1997,201003,1,5,675617,5.19,30000
10125,10,49.94,1990,201003,1,1,675617,5.19,23000
1641,10,122.15,1997,201003,2,7,675617,5.19,40000
3351,10,59.445,1997,201003,2,8,675617,5.19,18000
9795,10,36.16,1989,201003,2,6,675617,5.19,13700
10127,10,49.94,1991,201003,2,4,675617,5.19,22300
2692,10,59.86,1995,201003,2,7,675617,5.19,26000
2692,10,84.88,1995,201003,2,11,675617,5.19,35000
3351,10,84.97,1997,201003,2,15,675617,5.19,43000
2634,10,59.97,2000,201003,2,5,675617,5.19,29500
7586,10,39.6,1998,201003,2,4,675617,5.19,15700
9795,10,36.16,1989,201003,2,1,675617,5.19,12950
9796,10,84.9,1989,201003,2,4,675617,5.19,35000
6008,10,45.54,1988,201003,2,9,675617,5.19,19800
2634,10,84.93,2000,201003,2,21,675617,5.19,39500
10126,10,61.52,1990,201003,2,6,675617,5.19,30000
10126,10,49.94,1991,201003,2,6,675617,5.19,24000
10118,10,84.504,2001,201003,2,6,675617,5.19,41800
9795,10,36.16,1989,201003,2,15,675617,5.19,13400
3323,10,84.94,1996,201003,2,10,675617,5.19,37000
10126,10,79.07,1990,201003,2,11,675617,5.19,41800
2692,10,59.86,1995,201003,2,10,675617,5.19,26750
10127,10,36.16,1991,201003,2,9,675617,5.19,14300
6281,10,40.02,1996,201003,0,2,675617,5.19,15400
12100,10,59.92,1998,201003,0,6,675617,5.19,23800
6281,10,49.77,1996,201003,0,2,675617,5.19,19800
3344,10,84.967,2003,201003,1,5,675617,5.19,35500
7925,10,84.92,2005,201003,1,1,675617,5.19,30500
6281,10,40.02,1996,201003,1,17,675617,5.19,18900
6281,10,49.77,1996,201003,1,15,675617,5.19,21300
6281,10,49.77,1996,201003,1,18,675617,5.19,21800
3795,10,84.55,2005,201003,1,4,675617,5.19,41500
3344,10,84.967,2003,201003,1,5,675617,5.19,37000
3795,10,84.55,2005,201003,2,12,675617,5.19,45000
3344,10,84.967,2003,201003,2,8,675617,5.19,35500
6281,10,49.77,1996,201003,2,18,675617,5.19,21000
11496,10,84.94,1995,201003,2,7,675617,5.19,32000
2961,10,84.166,2002,201003,2,6,675617,5.19,36500
6281,10,49.77,1996,201003,2,6,675617,5.19,20000
11496,10,84.94,1995,201003,2,1,675617,5.19,28000
3476,10,84.53,1987,201004,0,4,675617,5.19,28500
1672,10,36.36,1990,201004,0,1,675617,5.19,13000
5744,10,40.11,1988,201004,0,8,675617,5.19,15400
5278,10,82.09,2005,201004,0,3,675617,5.19,42000
7668,10,114.9396,2002,201004,0,11,675617,5.19,45000
3476,10,65.42,1987,201004,0,9,675617,5.19,23250
11578,10,83.86,2002,201004,0,4,675617,5.19,28000
11984,10,84.97,1995,201004,0,5,675617,5.19,25800
11569,10,76.92,1988,201004,0,9,675617,5.19,26000
5744,10,40.11,1988,201004,0,10,675617,5.19,15000
6633,10,84.98,1989,201004,0,6,675617,5.19,28000
6633,10,84.98,1989,201004,0,7,675617,5.19,28500
5744,10,42.93,1988,201004,0,6,675617,5.19,16300
11567,10,79.2,1986,201004,1,6,675617,5.19,34900
5744,10,79.98,1988,201004,1,6,675617,5.19,29700
11574,10,28.71,1989,201004,1,4,675617,5.19,10650
10262,10,84.63,1996,201004,1,2,675617,5.19,35000
11950,10,70.3,1990,201004,1,10,675617,5.19,24100
2698,10,84.955,2004,201004,1,3,675617,5.19,37200
1559,10,62.47,2002,201004,1,5,675617,5.19,17300
11574,10,28.71,1989,201004,1,9,675617,5.19,12000
5479,10,57.84,2003,201004,4,6,675617,5.19,15800
6633,10,84.98,1989,201004,4,10,675617,5.19,28000
7552,10,59.47,2002,201004,4,5,675617,5.19,23700
11569,10,59.67,1988,201004,4,7,675617,5.19,20000
11576,10,76.405,1991,201004,4,4,675617,5.19,25650
11574,10,28.71,1989,201004,4,12,675617,5.19,11000
11580,10,84.92,1993,201004,4,9,675617,5.19,33900
7668,10,59.9899,2002,201004,4,6,675617,5.19,29800
10920,10,84.84,2004,201004,4,4,675617,5.19,28500
11217,10,81.68,2004,201004,4,2,675617,5.19,23000
11217,10,78.75,2004,201004,4,3,675617,5.19,25000
7301,10,43.35,1988,201004,0,2,675617,5.19,14800
7301,10,43.35,1988,201004,0,4,675617,5.19,15200
4811,10,84.937,2002,201004,0,12,675617,5.19,44000
4810,10,134.981,2002,201004,0,8,675617,5.19,83500
4808,10,124.66,2003,201004,0,16,675617,5.19,51000
4811,10,84.937,2002,201004,0,10,675617,5.19,49500
7304,10,59.92,1995,201004,0,11,675617,5.19,20500
11730,10,59.88,1996,201004,0,9,675617,5.19,22000
4983,10,52.36,1991,201004,0,14,675617,5.19,18500
6634,10,59.94,1996,201004,0,9,675617,5.19,22500
4810,10,84.937,2002,201004,0,12,675617,5.19,58000
8755,10,67.971,2003,201004,0,5,675617,5.19,29400
8723,10,84.98,1993,201004,0,1,675617,5.19,27300
4983,10,63.38,1991,201004,1,7,675617,5.19,20500
768,10,59.99,1994,201004,1,16,675617,5.19,22000
4984,10,59.581,1998,201004,4,4,675617,5.19,26800
768,10,84.93,1994,201004,4,4,675617,5.19,32000
3390,10,84.9358,2004,201004,4,5,675617,5.19,30500
10122,10,84.989,2003,201004,0,4,675617,5.19,43000
1702,10,84.99,2004,201004,0,14,675617,5.19,43000
10124,10,49.94,1991,201004,0,4,675617,5.19,23100
10127,10,49.94,1991,201004,0,2,675617,5.19,18900
12164,10,59.91,2000,201004,0,2,675617,5.19,19000
7586,10,58.68,1998,201004,0,13,675617,5.19,22700
9795,10,36.16,1989,201004,0,2,675617,5.19,13500
6119,10,84.78,2006,201004,0,3,675617,5.19,27000
7586,10,49.77,1998,201004,0,4,675617,5.19,17400
9795,10,36.16,1989,201004,0,3,675617,5.19,13300
9795,10,36.16,1989,201004,0,2,675617,5.19,13000
3323,10,84.94,1996,201004,0,3,675617,5.19,35000
9796,10,68.86,1988,201004,0,15,675617,5.19,31300
9795,10,36.16,1989,201004,0,12,675617,5.19,14000
10127,10,36.16,1991,201004,0,1,675617,5.19,7400
7705,10,59.88,1997,201004,0,13,675617,5.19,30500
7705,10,59.88,1997,201004,1,13,675617,5.19,33600
9795,10,36.16,1989,201004,1,8,675617,5.19,13800
2692,10,84.88,1995,201004,1,19,675617,5.19,36000
2692,10,84.88,1995,201004,1,16,675617,5.19,33000
3351,10,59.76,1997,201004,1,4,675617,5.19,33500
10126,10,49.94,1991,201004,1,10,675617,5.19,23300
7586,10,59.4,1998,201004,1,15,675617,5.19,23800
10130,10,119.4426,2003,201004,1,1,675617,5.19,50000
3350,10,88.23,1988,201004,1,5,675617,5.19,38000
10788,10,84.995,2003,201004,1,2,675617,5.19,38000
10126,10,58.01,1990,201004,1,8,675617,5.19,29300
10125,10,41.3,1990,201004,1,2,675617,5.19,17000
10788,10,84.995,2003,201004,1,1,675617,5.19,35800
5277,10,84.4516,2004,201004,1,20,675617,5.19,51000
10124,10,41.3,1991,201004,4,4,675617,5.19,16700
3351,10,134.94,1997,201004,4,19,675617,5.19,66000
3323,10,84.94,1996,201004,4,13,675617,5.19,38000
10126,10,49.94,1990,201004,4,12,675617,5.19,23500
7024,10,84.89,2004,201004,4,10,675617,5.19,28000
10122,10,84.989,2003,201004,4,7,675617,5.19,42500
5277,10,84.4516,2004,201004,4,22,675617,5.19,48000
5277,10,84.4516,2004,201004,4,5,675617,5.19,43000
3351,10,59.76,1997,201004,4,10,675617,5.19,29500
10130,10,101.9957,2003,201004,4,12,675617,5.19,54000
12100,10,59.04,1998,201004,0,17,675617,5.19,25000
6281,10,49.77,1996,201004,0,3,675617,5.19,20200
9960,10,84.951,2004,201004,0,3,675617,5.19,35100
11496,10,84.94,1995,201004,0,16,675617,5.19,33000
6281,10,59.51,1996,201004,0,11,675617,5.19,24950
6281,10,49.77,1996,201004,0,14,675617,5.19,20900
7925,10,84.92,2005,201004,0,10,675617,5.19,34750
6281,10,49.77,1996,201004,1,6,675617,5.19,20000
6281,10,49.77,1996,201004,4,5,675617,5.19,20000
11496,10,84.94,1995,201004,4,6,675617,5.19,33700
5912,10,73.89,1987,201004,4,10,675617,5.19,25900
3344,10,84.967,2003,201004,4,11,675617,5.19,36000
5912,10,73.89,1987,201004,4,10,675617,5.19,28500
6281,10,49.77,1996,201004,4,6,675617,5.19,20200
5744,10,42.93,1988,201005,0,11,675617,5.19,17300
11567,10,66.33,1986,201005,0,11,675617,5.19,30200
7518,10,59.92,1995,201005,0,4,675617,5.19,15000
863,10,46.3,1988,201005,0,8,675617,5.19,15500
5744,10,42.93,1988,201005,0,15,675617,5.19,17500
5744,10,40.11,1988,201005,0,14,675617,5.19,17000
11580,10,84.86,1993,201005,0,10,675617,5.19,30600
3908,10,41.49,2000,201005,0,5,675617,5.19,13000
11950,10,44.55,1990,201005,1,12,675617,5.19,15000
11569,10,48.96,1988,201005,1,10,675617,5.19,18500
11578,10,84.89,2002,201005,1,9,675617,5.19,32000
5305,10,59.9788,2006,201005,1,4,675617,5.19,27000
5744,10,58.77,1988,201005,1,12,675617,5.19,21500
5305,10,84.9715,2006,201005,1,8,675617,5.19,34500
5744,10,58.77,1988,201005,1,6,675617,5.19,21000
11574,10,28.71,1989,201005,1,10,675617,5.19,10800
7668,10,59.9899,2002,201005,1,7,675617,5.19,30000
3476,10,65.42,1987,201005,2,8,675617,5.19,21000
3476,10,65.42,1987,201005,2,13,675617,5.19,21000
11567,10,66.33,1986,201005,2,3,675617,5.19,29000
11578,10,83.86,2002,201005,2,10,675617,5.19,32000
5744,10,79.98,1988,201005,2,15,675617,5.19,29500
5744,10,42.93,1988,201005,2,7,675617,5.19,16800
11569,10,76.92,1988,201005,2,12,675617,5.19,23950
4875,10,64.43,1981,201005,2,3,675617,5.19,16000
8722,10,83.85,1992,201005,0,2,675617,5.19,27500
4984,10,59.581,1998,201005,0,1,675617,5.19,21000
8722,10,83.85,1992,201005,0,4,675617,5.19,26200
2488,10,133.97,2001,201005,1,5,675617,5.19,64000
2488,10,84.78,2001,201005,1,9,675617,5.19,49000
2488,10,84.78,2001,201005,1,10,675617,5.19,48000
10263,10,84.97,1995,201005,1,6,675617,5.19,27000
2488,10,101.4,2001,201005,1,10,675617,5.19,55000
6456,10,114.53,1996,201005,1,3,675617,5.19,32000
5303,10,84.9,2003,201005,1,12,675617,5.19,35000
768,10,134.29,1994,201005,1,3,675617,5.19,48000
768,10,59.99,1994,201005,1,7,675617,5.19,22000
4984,10,59.581,1998,201005,1,3,675617,5.19,21300
4983,10,72.01,1991,201005,1,4,675617,5.19,23250
1492,10,84.935,1993,201005,1,8,675617,5.19,29500
7302,10,147.48,1992,201005,2,1,675617,5.19,50000
7301,10,70.62,1986,201005,2,6,675617,5.19,23200
2488,10,133.97,2001,201005,2,22,675617,5.19,68200
5303,10,84.9,2003,201005,2,2,675617,5.19,34000
7301,10,43.35,1988,201005,2,1,675617,5.19,14500
7302,10,147.48,1992,201005,2,10,675617,5.19,53000
7301,10,53.16,1988,201005,2,10,675617,5.19,15000
5745,10,58.77,1988,201005,2,10,675617,5.19,20000
12538,10,84.87,2002,201005,2,12,675617,5.19,30200
2488,10,60,2001,201005,2,8,675617,5.19,35000
10126,10,79.07,1990,201005,0,7,675617,5.19,37500
10126,10,45.77,1991,201005,0,3,675617,5.19,19000
7585,10,78.3,1999,201005,0,2,675617,5.19,16100
9795,10,49.94,1989,201005,0,8,675617,5.19,20000
9795,10,36.34,1989,201005,0,3,675617,5.19,12500
6119,10,84.45,2006,201005,0,3,675617,5.19,21000
2692,10,84.88,1995,201005,0,16,675617,5.19,30800
6761,10,59.76,2002,201005,0,3,675617,5.19,19000
7705,10,84.76,1997,201005,0,3,675617,5.19,44800
10127,10,41.3,1991,201005,0,8,675617,5.19,18300
2692,10,59.86,1995,201005,0,12,675617,5.19,27050
9795,10,36.16,1989,201005,0,7,675617,5.19,13500
9795,10,36.16,1989,201005,0,11,675617,5.19,13400
433,10,55.6724,2002,201005,0,10,675617,5.19,25000
10125,10,49.94,1990,201005,0,8,675617,5.19,21000
10123,10,45.9,1988,201005,1,11,675617,5.19,17150
9796,10,60.5,1988,201005,1,8,675617,5.19,26000
10126,10,58.01,1990,201005,1,6,675617,5.19,25500
9795,10,36.16,1989,201005,1,15,675617,5.19,13000
1641,10,59.97,1997,201005,1,14,675617,5.19,22400
10126,10,44.89,1990,201005,1,14,675617,5.19,19800
7586,10,59.4,1998,201005,1,6,675617,5.19,24000
5277,10,101.9176,2004,201005,1,5,675617,5.19,56500
7024,10,84.89,2004,201005,1,2,675617,5.19,33000
3350,10,88.23,1988,201005,1,5,675617,5.19,35700
7586,10,49.77,1998,201005,1,15,675617,5.19,19000
10127,10,41.3,1991,201005,1,9,675617,5.19,17000
10127,10,36.16,1991,201005,1,4,675617,5.19,13800
10129,10,118.03,2002,201005,1,11,675617,5.19,55000
9795,10,36.16,1989,201005,1,4,675617,5.19,12900
9795,10,36.16,1989,201005,2,8,675617,5.19,13350
9795,10,36.16,1989,201005,2,8,675617,5.19,12600
7705,10,59.88,1997,201005,2,9,675617,5.19,30750
10131,10,66.42,1999,201005,2,7,675617,5.19,26000
9795,10,36.16,1989,201005,2,10,675617,5.19,12800
10124,10,49.94,1990,201005,2,12,675617,5.19,23200
10124,10,59.39,1990,201005,2,15,675617,5.19,21900
10118,10,59.499,2001,201005,2,2,675617,5.19,29000
9795,10,36.16,1989,201005,2,9,675617,5.19,13000
9795,10,36.16,1989,201005,2,2,675617,5.19,12500
9795,10,36.16,1989,201005,2,1,675617,5.19,11700
10118,10,59.499,2001,201005,2,19,675617,5.19,34000
9796,10,68.86,1988,201005,2,8,675617,5.19,29000
9795,10,36.34,1989,201005,2,14,675617,5.19,14000
10118,10,84.504,2001,201005,2,21,675617,5.19,39000
10127,10,41.3,1991,201005,2,9,675617,5.19,17100
10124,10,41.3,1990,201005,2,6,675617,5.19,15800
6281,10,49.77,1996,201005,0,15,675617,5.19,19000
6281,10,49.77,1996,201005,0,12,675617,5.19,21250
11496,10,84.94,1995,201005,0,16,675617,5.19,36000
3850,10,84.86,1992,201005,0,9,675617,5.19,35000
6281,10,40.02,1996,201005,0,17,675617,5.19,16900
2962,10,84.336,2002,201005,0,8,675617,5.19,36000
5912,10,83.97,1987,201005,1,5,675617,5.19,30000
6255,10,75.33,1987,201005,1,3,675617,5.19,24600
12100,10,59.92,1998,201005,1,16,675617,5.19,24900
11496,10,84.94,1995,201005,2,17,675617,5.19,27000
3795,10,59.25,2005,201005,2,13,675617,5.19,30800
11496,10,84.94,1995,201005,2,6,675617,5.19,28000
6281,10,49.77,1996,201005,2,2,675617,5.19,19100
11496,10,84.94,1995,201005,2,15,675617,5.19,27000
1491,10,84.9,1996,201006,0,9,675617,5.19,29500
11576,10,65.37,1991,201006,0,14,675617,5.19,20000
6643,10,64.85,2004,201006,0,6,675617,5.19,19500
7993,10,67.404,2001,201006,1,7,675617,5.19,21200
5278,10,114.28,2005,201006,1,4,675617,5.19,56000
10262,10,84.63,1996,201006,1,3,675617,5.19,31000
11574,10,35.1,1989,201006,1,14,675617,5.19,13000
5278,10,82.09,2005,201006,1,5,675617,5.19,42500
